restaurant_overall_rating,user_rating,user_review,restaurant_num_reviews,restaurant_location,restaurant_name,user_name,user_location,restaurant_phone,restaurant_url
4.5,5.0,The tacos were delicious and there habanero sauce was very spicy! Also the tortillas are hand made which is amazing because that is hard work. My tongue was in pain but I was very satisfied. I also had the natural orange juice which I enjoyed because it wasn't too sweet. Overall great place and I love supporting small Latino buisnesses in the area.,140,"Washington, DC",Taqueria Habanero,Aurea M.,"Costa Mesa, CA",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Stopped by here late on a weekend night for a sampler of their tacos.  True to lots of other reviews I have read their staff was super friendly.  The place was busy as well, but the staff seemed to efficiently handle everyone and so food came up fairly quickly.  The tacos were good, better than a lot of other places I have tried in Columbia Heights. They were double wrapped in thin tortilla shells (not the thick papusas you get at a lot of other places) with meat and a little mix of vegetables on top and not too spicy.  Plus they have great green salsa.  If you like tacos, you should definitely try this place.",140,"Washington, DC",Taqueria Habanero,Scott C.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"I went back the other day to try a torta (milanesa de pollo -- chicken milanesa). Again, the staff here -- a family -- are all so kind and so sweet. They always tell you about a couple of specials, but I had come to try the torta. It was a nice size, warmed on the grill and the milanesa tasted fresh and homemade, something you rarely find even in Mexico and Argentina! This is -- without fear of hyperbole -- probably DC's best Mexican restaurant at the moment. I really encourage everyone to make the trip just beyond Columbia Heights to enjoy this outstanding new restaurant.",140,"Washington, DC",Taqueria Habanero,Anthony L.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"While this place doesn't quite undercut DC prices, the food was very good for the price. I had the tacos and the huarache.  It was delicious!!!  I definitely would go there again, seating is somewhat limited but good for a party of 204.",140,"Washington, DC",Taqueria Habanero,K. H.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Good good good...my friend and I had the shrimp, pork, steak, and mushroom tacos...and they were all delicious!!!!",140,"Washington, DC",Taqueria Habanero,Claudia P.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"I live in the neighborhood and am very excited to have another great taco joint!  Yes the tortillas are slightly smaller than ""store bought,"" but they were FILLED with meat and I was full after 3 tacos.  I recommend AL PASTOR and PESCADO. Carnitas and bistec were also good, but not as superior.  Great flavor and presentation.  We also got rice and beans on the side.  Don't forget to ask about their AGUAS FRESCAS.  I got peach and it was amazing.  I can't wait to try more from their menu.  They can improve in the area of service, but the food was excellent.",140,"Washington, DC",Taqueria Habanero,Laura S.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Best Mexican food in D.C. Hands-down. Family run restaurant with great service, great prices, and fantastic taste. I usually order the Al Pastor tacos here or the mole. Can't go wrong.",140,"Washington, DC",Taqueria Habanero,P L.,"Chevy Chase, Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Instantly became my favorite mexican food establishment. The garlic shrimp (cant remember the exact name) was just absolutely incredible. Really everything we had was phenomenal! Went with one other person and intentionally ordered far more food then we could possibly eat so we would have leftovers and so we could try as much as possible. Ultimately we stuffed our faces and finished maybe half of what we ordered, which was 12 tacos and 2 entrees. Armed with a healthy amount of leftovers we asked for the bill which almost seems like a typo as it came to under $50. Remember we are in DC! I wouldn't have blinked if it had been double that as it was certainly worth it. One tip for visitors, do what I did and order the largest array of food that you can afford. They saved extremely well and were 95% as good the next night. Everything was so good in its own unique way, the flavors were unique and rich in literally every case. If your the type of person who knows what they like and wants to order just that, your in luck as well! All the flavors were complex and strong enough that if you ordered 6 of the same tacos you wouldn't get sick of them or bored by them half way in as you might at most places. Thus, Id give it a sixth star if I could. Bonus, their clearly hand made drinks were so damn good, and once they get their liquor license I bet they will be making top notch cocktails!",140,"Washington, DC",Taqueria Habanero,James W.,"Bethesda, MD",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"They are open on Sundays despite Yelp saying otherwise.  This place is a family affair.   The entire family works in this charming Taco spot.  We were greeted the moment we walked through  the door and were seated immediately.   The menu is simple and to the point.  We went for their signature  item......tacos.  I had tongue tacos.  My wife had taco al pastor. We both agree they were the best tacos we had ever had.  The tacos here are small so order accordingly.   Size does not matter here, they are great.  Everything was fresh and came out of the kitchen quickly.  Beware of the sauces they put on the table.....they are hot.  The sauces are all fresh and made in house.  To finish our meal we tried the Flan.  Very good flan at this taqueria, fresh and delicious.",140,"Washington, DC",Taqueria Habanero,Jeremy S.,"Germantown, MD",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"This place is great! Really nice service with fresh, delicious food cooked with obvious love and care. The prices are reasonable, and it's sparkling clean. You really couldn't ask for more in a taqueria! We'll definitely be back for more!",140,"Washington, DC",Taqueria Habanero,Beth P.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,First visit and was impressed by the quality of the good and friendly service. Left my cellphone and they held it for me. Will come back!,140,"Washington, DC",Taqueria Habanero,James H.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"I am most pleased to see a Mexican eatery run by Mexicans,  What a concept.    I lived in Mexico for 5 years and Taqueria Habanero pushes all the right buttons!  Good simple Mexican food that is delicious.  The meats are flavorful and lean, there are 3 salsas for you to add your own need for heat.  Do ask about the specials as they are not always posted.  Wait staff super nice.  My husband loves the fact that they serve  Mexican coke...you know made with sugar!  Enjoyed the Enchiladas de Mole the other night and they made my taste buds dance...YUM!Do take a trip to 14th ST. and head over to the Taqueria Habanero and enjoy a really delicious Mexican meal that won't break the bank.",140,"Washington, DC",Taqueria Habanero,Debra V.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Holy cow, I'm so in love.Typically I don't frequent food trucks. Few have vegetarian options and most are overpriced for either the quality or quantity of food (sometimes both). However, Basil Thyme had three different options, and all of them looked fantastic. Admittedly, when I saw the cost my eyebrows shot up and I almost walked away. But a co-worker owed me lunch and strongly recommended them. Basil Thyme has the option to mix'n'match their lasagnas so I chose the most obvious of the vegetarian meals, ""Maria"", and something more exotic. It's my personal preference to always order the most representative and popular food items when I try a new food vendor. If a taco, hamburger, or what-have-you isn't worthwhile I'm cautious about getting something more adventurous. Especially since when I think of American-esque Italian restaurants I tend to think of incredibly bland or lackluster meals. The Maria lasagna IS basic, but their portioning of zucchini, cheese, and spices feels original. If the sauce was ever canned it's not obvious. Their current special is a butternut squash lasagna with just the barest hint of cinnamon and sweetness. The goat cheese is surprisingly mild and fantastic. I expected the flavors to be overwhelming or too rich, but with a half serving it was just perfect. Not only that but that combination of flavors isn't something you  normally crave during the summer, but it complements their ""Maria"" lasagna really well. Both lasagnas were well cooked and just the right level of warm when handed off to me. There was no excessive grease, no burnt ends, and no lukewarm spots in the middle. On the side was a spring mix salad with a light splash of dressing. My co-worker pointed out that they have a combo option where for an additional dollar (one. dollar) you can get a drink and dessert. For a DC lunch the price, combo or not, is fairly strong. There's plenty of restaurants and trucks selling at the same price point with less food or with less quality in their servings. For vegetarians in particular; the options are slim and sometimes we're charged as much or more for a scant meal.  With Basil Thyme, I could easily eat half of the entree and all my salad, then eat the second half the next day. That's a win!",240,"Washington, DC",Basil Thyme,Claire B.,"Washington, DC",8555887282,/biz/basil-thyme-washington
